Wogem_DANS24,life_stage,n_trips_unweighted,weighted_trips,cycling_share,car_share,utilitarian_trip_share,leisure_social_trip_share,avg_dist_km,gemeente,n_buurten,population,pop_weighted_total_access,pop_weighted_utilitarian_access,pop_weighted_leisure_social_access,share_high_density,share_vinex_like,elderly_share,family_hh_share,dominant_type,municipality_name
743,Child/Teen (<18),10,9.761663682873218,0.26113634134877134,0.1498743748330352,0.3295285082899084,0.6704714917100916,,Asten,28.0,17405.0,82.54294742889974,61.16403332375754,21.3789141051422,0.0,0.25,0.2410226946279804,0.3587697662203636,Mixed gemeente,Asten
743,Family w/ Kids,14,15.856320232499957,0.33136238799258666,0.35306152295211907,0.5754353696992787,0.31557608905529416,,Asten,28.0,17405.0,82.54294742889974,61.16403332375754,21.3789141051422,0.0,0.25,0.2410226946279804,0.3587697662203636,Mixed gemeente,Asten
743,Mid-life No Kids (30-54),14,16.134377502807723,0.2365072602164485,0.6146369482590979,0.32054204705931694,0.6794579529406831,,Asten,28.0,17405.0,82.54294742889974,61.16403332375754,21.3789141051422,0.0,0.25,0.2410226946279804,0.3587697662203636,Mixed gemeente,Asten
743,Older Adult (55-69),28,27.79638528358149,0.06446161647469857,0.907904596665111,0.6016955895433498,0.3196443988423724,,Asten,28.0,17405.0,82.54294742889974,61.16403332375754,21.3789141051422,0.0,0.25,0.2410226946279804,0.3587697662203636,Mixed gemeente,Asten
743,Senior (70+),32,28.90395999606875,0.6605470980562343,0.0,0.49173185856878565,0.4891793814668463,,Asten,28.0,17405.0,82.54294742889974,61.16403332375754,21.3789141051422,0.0,0.25,0.2410226946279804,0.3587697662203636,Mixed gemeente,Asten
743,Young Adult (18-29),21,26.267185830864697,0.32726781475762373,0.6027069100665574,0.5939531223246249,0.40604687767537495,,Asten,28.0,17405.0,82.54294742889974,61.16403332375754,21.3789141051422,0.0,0.25,0.2410226946279804,0.3587697662203636,Mixed gemeente,Asten
744,Child/Teen (<18),1,0.5947193934231433,1.0,0.0,0.0,1.0,1.9838888888888888,Baarle-Nassau,10.0,7200.0,43.29236111111111,23.711111111111112,19.58125,0.0,0.3,0.2791666666666667,0.3174496141629762,Mixed gemeente,Baarle-Nassau
744,Family w/ Kids,8,6.764382250695969,0.44024282528388986,0.27987858735805504,0.7201214126419448,0.27987858735805504,1.9838888888888888,Baarle-Nassau,10.0,7200.0,43.29236111111111,23.711111111111112,19.58125,0.0,0.3,0.2791666666666667,0.3174496141629762,Mixed gemeente,Baarle-Nassau
744,Older Adult (55-69),9,9.628065144587103,0.3097150497773625,0.3515923184722657,0.5668808043233234,0.43311919567667645,1.983888888888889,Baarle-Nassau,10.0,7200.0,43.29236111111111,23.711111111111112,19.58125,0.0,0.3,0.2791666666666667,0.3174496141629762,Mixed gemeente,Baarle-Nassau
744,Young Adult (18-29),13,13.464519358359178,0.21275411670751654,0.7872458832924834,0.7790703874703279,0.0,1.9838888888888886,Baarle-Nassau,10.0,7200.0,43.29236111111111,23.711111111111112,19.58125,0.0,0.3,0.2791666666666667,0.3174496141629762,Mixed gemeente,Baarle-Nassau
748,Child/Teen (<18),50,55.366178363315456,0.5568272059868526,0.22328804653208142,0.7423272007819488,0.18978970471881293,,Bergen op Zoom,38.0,70185.0,171.51442615943577,104.00577046377433,67.50865569566146,0.4210526315789473,0.0789473684210526,0.23096103155945,0.3269361110557106,Mixed gemeente,Bergen op Zoom
748,Family w/ Kids,83,79.18099563162471,0.24243917109940588,0.45516658652016223,0.4116987180543507,0.3953828237989068,,Bergen op Zoom,38.0,70185.0,171.51442615943577,104.00577046377433,67.50865569566146,0.4210526315789473,0.0789473684210526,0.23096103155945,0.3269361110557106,Mixed gemeente,Bergen op Zoom
748,Mid-life No Kids (30-54),78,73.9316236772831,0.25754931501102774,0.3427537230484801,0.3714519592052478,0.5074917388597419,,Bergen op Zoom,38.0,70185.0,171.51442615943577,104.00577046377433,67.50865569566146,0.4210526315789473,0.0789473684210526,0.23096103155945,0.3269361110557106,Mixed gemeente,Bergen op Zoom
748,Older Adult (55-69),71,63.48357607327324,0.3325062305692813,0.3585485282441207,0.4898314197482398,0.3665680625672389,,Bergen op Zoom,38.0,70185.0,171.51442615943577,104.00577046377433,67.50865569566146,0.4210526315789473,0.0789473684210526,0.23096103155945,0.3269361110557106,Mixed gemeente,Bergen op Zoom
748,Senior (70+),62,52.59225554407115,0.3726161799749319,0.14876562158337142,0.523645590417395,0.44027846194319575,,Bergen op Zoom,38.0,70185.0,171.51442615943577,104.00577046377433,67.50865569566146,0.4210526315789473,0.0789473684210526,0.23096103155945,0.3269361110557106,Mixed gemeente,Bergen op Zoom
748,Young Adult (18-29),46,44.62554065790745,0.1461842116480008,0.3536595011827931,0.5988175011556226,0.3687849268818941,,Bergen op Zoom,38.0,70185.0,171.51442615943577,104.00577046377433,67.50865569566146,0.4210526315789473,0.0789473684210526,0.23096103155945,0.3269361110557106,Mixed gemeente,Bergen op Zoom
753,Child/Teen (<18),38,47.48458741502159,0.4581428839014819,0.3306976118151402,0.4661388659167774,0.505609208843151,,Best,19.0,31665.0,1.1411653244907627,0.8376756671403758,0.3034896573503868,0.1578947368421052,0.1052631578947368,0.2073267014053371,0.376618295306962,Mixed gemeente,Best
753,Family w/ Kids,23,25.617897443215178,0.17588775913540847,0.5308419535818871,0.3775378056924118,0.35268168462512056,,Best,19.0,31665.0,1.1411653244907627,0.8376756671403758,0.3034896573503868,0.1578947368421052,0.1052631578947368,0.2073267014053371,0.376618295306962,Mixed gemeente,Best
753,Mid-life No Kids (30-54),28,31.60115017824684,0.09757512829967548,0.6538752612738149,0.4186389945358388,0.37211998174086447,,Best,19.0,31665.0,1.1411653244907627,0.8376756671403758,0.3034896573503868,0.1578947368421052,0.1052631578947368,0.2073267014053371,0.376618295306962,Mixed gemeente,Best
753,Older Adult (55-69),52,48.085355545649506,0.29132370226696513,0.3496940333532324,0.52980733239613,0.39449675436727055,,Best,19.0,31665.0,1.1411653244907627,0.8376756671403758,0.3034896573503868,0.1578947368421052,0.1052631578947368,0.2073267014053371,0.376618295306962,Mixed gemeente,Best
753,Senior (70+),37,24.50002764990773,0.2953008039875681,0.5196409221554505,0.6159537083164495,0.2612644657300678,,Best,19.0,31665.0,1.1411653244907627,0.8376756671403758,0.3034896573503868,0.1578947368421052,0.1052631578947368,0.2073267014053371,0.376618295306962,Mixed gemeente,Best
753,Young Adult (18-29),11,13.640916437792047,0.2793458458903059,0.4663004711128653,0.04700965887143008,0.8613570486683676,,Best,19.0,31665.0,1.1411653244907627,0.8376756671403758,0.3034896573503868,0.1578947368421052,0.1052631578947368,0.2073267014053371,0.376618295306962,Mixed gemeente,Best
755,Child/Teen (<18),5,6.383623528231141,1.0,0.0,0.39999999999999997,0.6,1.2217523975588491,Boekel,8.0,11470.0,37.361813426329554,23.31691368788143,14.044899738448123,0.0,0.75,0.2061900610287707,0.3977712634434087,VINEX-like gemeente,Boekel
755,Family w/ Kids,26,22.872896647753578,0.2625656782206455,0.5264655763682157,0.4321263417515226,0.2282392806902152,1.2217523975588491,Boekel,8.0,11470.0,37.361813426329554,23.31691368788143,14.044899738448123,0.0,0.75,0.2061900610287707,0.3977712634434087,VINEX-like gemeente,Boekel
755,Older Adult (55-69),41,49.561187315956204,0.11091921773663135,0.3461873402545936,0.583225462689301,0.30312955300425437,1.2217523975588491,Boekel,8.0,11470.0,37.361813426329554,23.31691368788143,14.044899738448123,0.0,0.75,0.2061900610287707,0.3977712634434087,VINEX-like gemeente,Boekel
755,Senior (70+),4,2.987774636445233,0.710662674562489,0.28933732543751106,0.28933732543751106,0.710662674562489,1.2217523975588491,Boekel,8.0,11470.0,37.361813426329554,23.31691368788143,14.044899738448123,0.0,0.75,0.2061900610287707,0.3977712634434087,VINEX-like gemeente,Boekel
755,Young Adult (18-29),1,0.6993684183169749,0.0,0.0,0.0,1.0,1.2217523975588491,Boekel,8.0,11470.0,37.361813426329554,23.31691368788143,14.044899738448123,0.0,0.75,0.2061900610287707,0.3977712634434087,VINEX-like gemeente,Boekel
757,Child/Teen (<18),42,48.52704912311531,0.6092449996481157,0.19327090314479367,0.4291638548959077,0.5106232672826766,1.0069983936915887,Boxtel,19.0,34240.0,62.90435163551402,41.867990654205606,21.03636098130841,0.0,0.3157894736842105,0.2387558411214953,0.3357110823747508,Mixed gemeente,Boxtel
757,Family w/ Kids,40,40.65631534600408,0.10186682915907942,0.748966881548268,0.22367077911309427,0.4744796044484328,1.0069983936915887,Boxtel,19.0,34240.0,62.90435163551402,41.867990654205606,21.03636098130841,0.0,0.3157894736842105,0.2387558411214953,0.3357110823747508,Mixed gemeente,Boxtel
757,Mid-life No Kids (30-54),25,21.639778686662208,0.19232738916319142,0.4741777032221946,0.5951448954099486,0.25894773113305636,1.0069983936915887,Boxtel,19.0,34240.0,62.90435163551402,41.867990654205606,21.03636098130841,0.0,0.3157894736842105,0.2387558411214953,0.3357110823747508,Mixed gemeente,Boxtel
757,Older Adult (55-69),51,48.742629096634445,0.3298391930191689,0.34122638602479327,0.3071294819570437,0.5590241870765231,1.0069983936915887,Boxtel,19.0,34240.0,62.90435163551402,41.867990654205606,21.03636098130841,0.0,0.3157894736842105,0.2387558411214953,0.3357110823747508,Mixed gemeente,Boxtel
757,Senior (70+),52,44.454329755505555,0.41406923083920205,0.20530038228498115,0.7677393652914642,0.1415416036811335,1.0069983936915887,Boxtel,19.0,34240.0,62.90435163551402,41.867990654205606,21.03636098130841,0.0,0.3157894736842105,0.2387558411214953,0.3357110823747508,Mixed gemeente,Boxtel
757,Young Adult (18-29),43,43.337165723017776,0.454550319007435,0.2587832491818918,0.25912563113581116,0.509603356790369,1.0069983936915887,Boxtel,19.0,34240.0,62.90435163551402,41.867990654205606,21.03636098130841,0.0,0.3157894736842105,0.2387558411214953,0.3357110823747508,Mixed gemeente,Boxtel
758,Child/Teen (<18),140,152.0180316461411,0.4847524676815752,0.23769313162676511,0.6202310466091194,0.3457076818139544,0.6946749205508475,Breda,56.0,188800.0,196.06906779661017,105.99774894067797,90.0713188559322,0.4642857142857143,0.0714285714285714,0.1956302966101694,0.3049197021566998,Mixed gemeente,Breda
758,Family w/ Kids,237,236.63815495060547,0.38117253789282335,0.2909759765134833,0.41126525009779935,0.361825427464649,0.6946749205508475,Breda,56.0,188800.0,196.06906779661017,105.99774894067797,90.0713188559322,0.4642857142857143,0.0714285714285714,0.1956302966101694,0.3049197021566998,Mixed gemeente,Breda
758,Mid-life No Kids (30-54),161,169.2293702548356,0.23023743457943077,0.2950770869833026,0.5673654401827409,0.32079909897275233,0.6946749205508475,Breda,56.0,188800.0,196.06906779661017,105.99774894067797,90.0713188559322,0.4642857142857143,0.0714285714285714,0.1956302966101694,0.3049197021566998,Mixed gemeente,Breda
758,Older Adult (55-69),246,246.1005533556555,0.25030820816755356,0.3279164542565886,0.43895699473315597,0.49125663691321425,0.6946749205508475,Breda,56.0,188800.0,196.06906779661017,105.99774894067797,90.0713188559322,0.4642857142857143,0.0714285714285714,0.1956302966101694,0.3049197021566998,Mixed gemeente,Breda
758,Senior (70+),196,141.9668209573818,0.3813871490961568,0.32802436825260933,0.5542696845598037,0.3013508834107741,0.6946749205508476,Breda,56.0,188800.0,196.06906779661017,105.99774894067797,90.0713188559322,0.4642857142857143,0.0714285714285714,0.1956302966101694,0.3049197021566998,Mixed gemeente,Breda
758,Young Adult (18-29),163,149.5878411654297,0.36993865219964595,0.25552147507640355,0.5100917687844606,0.4456306382885396,0.6946749205508475,Breda,56.0,188800.0,196.06906779661017,105.99774894067797,90.0713188559322,0.4642857142857143,0.0714285714285714,0.1956302966101694,0.3049197021566998,Mixed gemeente,Breda
762,Child/Teen (<18),38,48.36164755864465,0.6146978291532812,0.22688776365144822,0.6138456534774535,0.34200707336526126,,Deurne,29.0,33395.0,33.70160203623297,20.36352747417278,13.33807456206019,0.0344827586206896,0.2758620689655172,0.2404551579577781,0.3495360804914902,Mixed gemeente,Deurne
762,Family w/ Kids,40,45.03993846968551,0.2740170409915678,0.6266535795408428,0.3534374134836118,0.4637435983598463,,Deurne,29.0,33395.0,33.70160203623297,20.36352747417278,13.33807456206019,0.0344827586206896,0.2758620689655172,0.2404551579577781,0.3495360804914902,Mixed gemeente,Deurne
762,Mid-life No Kids (30-54),27,33.6233248537444,0.16858983358351604,0.7179051118753491,0.7556242017143322,0.21046295414539137,,Deurne,29.0,33395.0,33.70160203623297,20.36352747417278,13.33807456206019,0.0344827586206896,0.2758620689655172,0.2404551579577781,0.3495360804914902,Mixed gemeente,Deurne
762,Older Adult (55-69),53,58.34250395109955,0.2865056263038847,0.38425223335684644,0.32632817137945247,0.6004914750035325,,Deurne,29.0,33395.0,33.70160203623297,20.36352747417278,13.33807456206019,0.0344827586206896,0.2758620689655172,0.2404551579577781,0.3495360804914902,Mixed gemeente,Deurne
762,Senior (70+),8,7.195315728413105,0.2701814307325471,0.24519700012501391,0.2701814307325471,0.48462156914243903,,Deurne,29.0,33395.0,33.70160203623297,20.36352747417278,13.33807456206019,0.0344827586206896,0.2758620689655172,0.2404551579577781,0.3495360804914902,Mixed gemeente,Deurne
762,Young Adult (18-29),27,31.495486563917954,0.23408574179942937,0.5672632415263392,0.3324042952069718,0.589736655569852,,Deurne,29.0,33395.0,33.70160203623297,20.36352747417278,13.33807456206019,0.0344827586206896,0.2758620689655172,0.2404551579577781,0.3495360804914902,Mixed gemeente,Deurne
766,Child/Teen (<18),16,24.76469123143679,0.28684946972539554,0.23555815625855991,0.38764863050993403,0.4770118811102544,,Dongen,17.0,27485.0,83.44406039657996,50.42987083863926,33.014189557940696,0.0588235294117647,0.1176470588235294,0.2290340185555757,0.3568013605299486,Mixed gemeente,Dongen
766,Family w/ Kids,33,37.92624555765057,0.4514452122739661,0.20545906317924384,0.4165918231450643,0.46828878287771425,,Dongen,17.0,27485.0,83.44406039657996,50.42987083863926,33.014189557940696,0.0588235294117647,0.1176470588235294,0.2290340185555757,0.3568013605299486,Mixed gemeente,Dongen
766,Mid-life No Kids (30-54),7,8.72156081231735,0.0,0.8284909466640424,0.7268244818554797,0.2731755181445203,,Dongen,17.0,27485.0,83.44406039657996,50.42987083863926,33.014189557940696,0.0588235294117647,0.1176470588235294,0.2290340185555757,0.3568013605299486,Mixed gemeente,Dongen
766,Older Adult (55-69),41,33.09625060321651,0.2025394920866219,0.29372667209742864,0.3037845528485693,0.6682303171659703,,Dongen,17.0,27485.0,83.44406039657996,50.42987083863926,33.014189557940696,0.0588235294117647,0.1176470588235294,0.2290340185555757,0.3568013605299486,Mixed gemeente,Dongen
766,Senior (70+),29,24.224941253266223,0.3543002827804391,0.2064559513512721,0.45377216024701794,0.442196251191878,,Dongen,17.0,27485.0,83.44406039657996,50.42987083863926,33.014189557940696,0.0588235294117647,0.1176470588235294,0.2290340185555757,0.3568013605299486,Mixed gemeente,Dongen
766,Young Adult (18-29),4,5.424617256337181,0.0,0.75,0.5,0.25,,Dongen,17.0,27485.0,83.44406039657996,50.42987083863926,33.014189557940696,0.0588235294117647,0.1176470588235294,0.2290340185555757,0.3568013605299486,Mixed gemeente,Dongen
770,Child/Teen (<18),14,16.785832330829482,0.0,0.3541411018815682,0.5210122868290228,0.3969041045245737,1.2614338235294118,Eersel,24.0,20400.0,45.20294117647059,32.84411764705882,12.358823529411763,0.0,0.0416666666666666,0.2465686274509804,0.3402111966247895,Mixed gemeente,Eersel
770,Family w/ Kids,33,36.100650138273835,0.27209658670340375,0.2113282728079886,0.5362248101208231,0.3216019230383286,1.2614338235294118,Eersel,24.0,20400.0,45.20294117647059,32.84411764705882,12.358823529411763,0.0,0.0416666666666666,0.2465686274509804,0.3402111966247895,Mixed gemeente,Eersel
770,Mid-life No Kids (30-54),22,24.46053153500024,0.0356324355837183,0.7149405153302535,0.28221809347441545,0.6131409788191189,1.2614338235294118,Eersel,24.0,20400.0,45.20294117647059,32.84411764705882,12.358823529411763,0.0,0.0416666666666666,0.2465686274509804,0.3402111966247895,Mixed gemeente,Eersel
770,Older Adult (55-69),37,33.585371942658,0.29308260910909417,0.5146727433603528,0.5644388596174169,0.3271834166020231,1.2614338235294118,Eersel,24.0,20400.0,45.20294117647059,32.84411764705882,12.358823529411763,0.0,0.0416666666666666,0.2465686274509804,0.3402111966247895,Mixed gemeente,Eersel
770,Senior (70+),19,8.116870922093794,0.4373784615633409,0.22447223082203782,0.3362145265336323,0.45502879069420493,1.2614338235294118,Eersel,24.0,20400.0,45.20294117647059,32.84411764705882,12.358823529411763,0.0,0.0416666666666666,0.2465686274509804,0.3402111966247895,Mixed gemeente,Eersel
770,Young Adult (18-29),18,21.58218407859539,0.24870251558835807,0.30387270371164865,0.420230088637696,0.5797699113623043,1.2614338235294118,Eersel,24.0,20400.0,45.20294117647059,32.84411764705882,12.358823529411763,0.0,0.0416666666666666,0.2465686274509804,0.3402111966247895,Mixed gemeente,Eersel
772,Child/Teen (<18),150,160.5913560231748,0.4704851378767809,0.19218290195525362,0.5003849481940351,0.43380338983173805,,Eindhoven,116.0,248990.0,279.5044178481064,160.4257801518133,119.07863769629304,0.603448275862069,0.0258620689655172,0.1638419213623037,0.2753768318346908,High-density urban gemeente,Eindhoven
772,Family w/ Kids,356,357.32974421533766,0.2778159571476983,0.39410856462970234,0.4277006398212608,0.33359547808046713,,Eindhoven,116.0,248990.0,279.5044178481064,160.4257801518133,119.07863769629304,0.603448275862069,0.0258620689655172,0.1638419213623037,0.2753768318346908,High-density urban gemeente,Eindhoven
772,Mid-life No Kids (30-54),298,283.86510480045376,0.2756663285490219,0.3269033670211362,0.5717110288191568,0.30951195005772714,,Eindhoven,116.0,248990.0,279.5044178481064,160.4257801518133,119.07863769629304,0.603448275862069,0.0258620689655172,0.1638419213623037,0.2753768318346908,High-density urban gemeente,Eindhoven
772,Older Adult (55-69),242,247.68723103268738,0.3298955066061649,0.3286627289237645,0.5460582790211116,0.35322403828478594,,Eindhoven,116.0,248990.0,279.5044178481064,160.4257801518133,119.07863769629304,0.603448275862069,0.0258620689655172,0.1638419213623037,0.2753768318346908,High-density urban gemeente,Eindhoven
772,Senior (70+),262,192.15554217257164,0.32870035694840083,0.2968334295120403,0.5228650142748017,0.4093920195325479,,Eindhoven,116.0,248990.0,279.5044178481064,160.4257801518133,119.07863769629304,0.603448275862069,0.0258620689655172,0.1638419213623037,0.2753768318346908,High-density urban gemeente,Eindhoven
772,Young Adult (18-29),305,304.14691281273304,0.47681474192341483,0.18263282176637222,0.578112358090641,0.37451956049508156,,Eindhoven,116.0,248990.0,279.5044178481064,160.4257801518133,119.07863769629304,0.603448275862069,0.0258620689655172,0.1638419213623037,0.2753768318346908,High-density urban gemeente,Eindhoven
777,Child/Teen (<18),31,36.678241235047004,0.7146658596840166,0.0643355667853141,0.626761599625608,0.3732384003743919,,Etten-Leur,47.0,45455.0,171.94819051809483,118.77857221427786,53.16961830381696,0.4468085106382978,0.0851063829787234,0.2235177648223517,0.3623462655149265,Mixed gemeente,Etten-Leur
777,Family w/ Kids,33,34.893800613854,0.2679774179996702,0.5188236060946824,0.5380511296648973,0.2635004496690297,,Etten-Leur,47.0,45455.0,171.94819051809483,118.77857221427786,53.16961830381696,0.4468085106382978,0.0851063829787234,0.2235177648223517,0.3623462655149265,Mixed gemeente,Etten-Leur
777,Mid-life No Kids (30-54),24,29.444229877130923,0.048383272401952046,0.6133287256428626,0.7499019043999521,0.250098095600048,,Etten-Leur,47.0,45455.0,171.94819051809483,118.77857221427786,53.16961830381696,0.4468085106382978,0.0851063829787234,0.2235177648223517,0.3623462655149265,Mixed gemeente,Etten-Leur
777,Older Adult (55-69),59,59.86094223920301,0.2840998668548547,0.3578221325335986,0.3595798469699347,0.5718668085337519,,Etten-Leur,47.0,45455.0,171.94819051809483,118.77857221427786,53.16961830381696,0.4468085106382978,0.0851063829787234,0.2235177648223517,0.3623462655149265,Mixed gemeente,Etten-Leur
777,Senior (70+),41,35.22943698899967,0.3824108755327348,0.18768234894767483,0.5068068959935762,0.49319310400642374,,Etten-Leur,47.0,45455.0,171.94819051809483,118.77857221427786,53.16961830381696,0.4468085106382978,0.0851063829787234,0.2235177648223517,0.3623462655149265,Mixed gemeente,Etten-Leur
777,Young Adult (18-29),26,28.719361459845256,0.2391596130123436,0.5328094419976834,0.4834940609652968,0.47494835653230605,,Etten-Leur,47.0,45455.0,171.94819051809483,118.77857221427786,53.16961830381696,0.4468085106382978,0.0851063829787234,0.2235177648223517,0.3623462655149265,Mixed gemeente,Etten-Leur
779,Child/Teen (<18),8,8.905688960210352,0.6894278883576116,0.2083898587790504,0.6934532414099857,0.3065467585900145,0.8582440747493163,Geertruidenberg,11.0,21940.0,71.32862351868732,44.74726526891522,26.581358249772105,0.0,0.1818181818181818,0.2308568824065633,0.350410840554437,Mixed gemeente,Geertruidenberg
779,Family w/ Kids,32,34.91392188892668,0.3272876698341143,0.44450931348750305,0.5274738781292944,0.213781210216827,0.8582440747493163,Geertruidenberg,11.0,21940.0,71.32862351868732,44.74726526891522,26.581358249772105,0.0,0.1818181818181818,0.2308568824065633,0.350410840554437,Mixed gemeente,Geertruidenberg
779,Mid-life No Kids (30-54),21,19.06020117088469,0.243868329719507,0.5975378066268107,0.46450368194633984,0.20570667045367952,0.8582440747493164,Geertruidenberg,11.0,21940.0,71.32862351868732,44.74726526891522,26.581358249772105,0.0,0.1818181818181818,0.2308568824065633,0.350410840554437,Mixed gemeente,Geertruidenberg
779,Older Adult (55-69),19,18.751708950351507,0.32591694810378724,0.22710721368008857,0.32374202668173546,0.6762579733182648,0.8582440747493163,Geertruidenberg,11.0,21940.0,71.32862351868732,44.74726526891522,26.581358249772105,0.0,0.1818181818181818,0.2308568824065633,0.350410840554437,Mixed gemeente,Geertruidenberg
779,Senior (70+),27,19.624226799169325,0.1288696461645077,0.11420463094915523,0.42090057492141464,0.5790994250785851,0.8582440747493162,Geertruidenberg,11.0,21940.0,71.32862351868732,44.74726526891522,26.581358249772105,0.0,0.1818181818181818,0.2308568824065633,0.350410840554437,Mixed gemeente,Geertruidenberg
779,Young Adult (18-29),11,10.570327242400973,0.0,0.6063862593929932,0.7616371620962233,0.19445457206987413,0.8582440747493163,Geertruidenberg,11.0,21940.0,71.32862351868732,44.74726526891522,26.581358249772105,0.0,0.1818181818181818,0.2308568824065633,0.350410840554437,Mixed gemeente,Geertruidenberg
784,Child/Teen (<18),13,13.960432445098785,0.40939163291315833,0.5141480992814228,0.36965707381318885,0.5538826583813923,,Gilze en Rijen,26.0,28525.0,63.363540753724806,42.03575810692375,21.32778264680105,0.0769230769230769,0.1538461538461538,0.218054338299737,0.3334928330700583,Mixed gemeente,Gilze en Rijen
784,Family w/ Kids,38,46.220410408856964,0.06865986740968995,0.4733259390569354,0.44140922064653537,0.29400375478039303,,Gilze en Rijen,26.0,28525.0,63.363540753724806,42.03575810692375,21.32778264680105,0.0769230769230769,0.1538461538461538,0.218054338299737,0.3334928330700583,Mixed gemeente,Gilze en Rijen
784,Mid-life No Kids (30-54),4,4.868007570110608,0.0,0.7799717912552891,0.0,0.7640196105023327,,Gilze en Rijen,26.0,28525.0,63.363540753724806,42.03575810692375,21.32778264680105,0.0769230769230769,0.1538461538461538,0.218054338299737,0.3334928330700583,Mixed gemeente,Gilze en Rijen
784,Older Adult (55-69),33,28.32242798075304,0.2797402806283894,0.16184995856657844,0.4033904893106434,0.5966095106893565,,Gilze en Rijen,26.0,28525.0,63.363540753724806,42.03575810692375,21.32778264680105,0.0769230769230769,0.1538461538461538,0.218054338299737,0.3334928330700583,Mixed gemeente,Gilze en Rijen
784,Senior (70+),18,17.061793484717168,0.4982800383847452,0.10759723877478372,0.30255556501416214,0.5799230757324833,,Gilze en Rijen,26.0,28525.0,63.363540753724806,42.03575810692375,21.32778264680105,0.0769230769230769,0.1538461538461538,0.218054338299737,0.3334928330700583,Mixed gemeente,Gilze en Rijen
784,Young Adult (18-29),25,26.764493577742076,0.11277841483189428,0.34913189856892535,0.3236298291793945,0.5821963741668407,,Gilze en Rijen,26.0,28525.0,63.363540753724806,42.03575810692375,21.32778264680105,0.0769230769230769,0.1538461538461538,0.218054338299737,0.3334928330700583,Mixed gemeente,Gilze en Rijen
785,Child/Teen (<18),14,15.673892084538199,0.4351039616028373,0.18115449477098755,0.3986243403515072,0.37621458774173955,,Goirle,31.0,24470.0,154.69942787086228,112.6853289742542,42.01409889660809,0.064516129032258,0.1612903225806451,0.2507151614221495,0.36759803433954,Mixed gemeente,Goirle
